ShipmentID,OrderID,ShipmentDate,Status,Carrier
556,6899,1/25/2023 3:00,Delayed,USPS
557,16307,1/25/2023 4:00,Delivered,DHL
558,3221,1/25/2023 5:00,Delivered,DHL
559,5310,1/25/2023 6:00,Delayed,USPS
560,528,1/25/2023 7:00,Shipped,DHL
561,38,1/25/2023 8:00,Delivered,DHL
562,13794,1/25/2023 9:00,In Transit,DHL
563,6228,1/25/2023 10:00,In Transit,DHL
564,1148,1/25/2023 11:00,Delayed,FedEx
565,17248,1/25/2023 12:00,Delivered,UPS
566,5995,1/25/2023 13:00,Delivered,DHL
567,6872,1/25/2023 14:00,In Transit,USPS
568,1021,1/25/2023 15:00,Shipped,FedEx
569,12984,1/25/2023 16:00,Delayed,DHL
570,18412,1/25/2023 17:00,Delivered,
571,16451,1/25/2023 18:00,Delayed,UPS
572,1880,1/25/2023 19:00,Delayed,UPS
573,9193,1/25/2023 20:00,Delivered,USPS
574,8470,1/25/2023 21:00,Shipped,USPS
575,6906,1/25/2023 22:00,In Transit,UPS
576,9337,1/25/2023 23:00,Shipped,UPS
577,3990,1/26/2023 0:00,Delivered,FedEx
578,11128,1/26/2023 1:00,Delayed,UPS
579,11448,1/26/2023 2:00,Delivered,DHL
580,7433,1/26/2023 3:00,Delivered,USPS
581,9047,1/26/2023 4:00,Delivered,FedEx
582,1879,1/26/2023 5:00,Delayed,UPS
583,7828,1/26/2023 6:00,In Transit,FedEx
584,9499,1/26/2023 7:00,Delayed,USPS
585,1563,1/26/2023 8:00,Delayed,UPS
586,14397,1/26/2023 9:00,Shipped,FedEx
587,18205,1/26/2023 10:00,In Transit,DHL
588,17332,1/26/2023 11:00,Delayed,UPS
589,3343,1/26/2023 12:00,Delivered,DHL
590,135,1/26/2023 13:00,Delayed,UPS
591,3156,1/26/2023 14:00,In Transit,DHL
592,1024,1/26/2023 15:00,Shipped,USPS
593,6987,1/26/2023 16:00,Delayed,
594,6466,1/26/2023 17:00,In Transit,UPS
595,16204,1/26/2023 18:00,Delivered,FedEx
596,3781,1/26/2023 19:00,Delayed,DHL
597,4039,1/26/2023 20:00,Shipped,USPS
598,9224,1/26/2023 21:00,In Transit,DHL
599,12851,1/26/2023 22:00,Shipped,DHL
600,1876,1/26/2023 23:00,Delayed,DHL
601,11642,1/27/2023 0:00,Delayed,USPS
602,2770,1/27/2023 1:00,In Transit,FedEx
603,8657,1/27/2023 2:00,Delayed,UPS
604,6192,1/27/2023 3:00,Delivered,FedEx
605,7224,1/27/2023 4:00,In Transit,FedEx
606,15494,1/27/2023 5:00,Shipped,UPS
607,11720,1/27/2023 6:00,In Transit,FedEx
608,11371,1/27/2023 7:00,Shipped,UPS
609,8784,1/27/2023 8:00,Delayed,USPS
610,413,1/27/2023 9:00,Shipped,FedEx
611,19728,1/27/2023 10:00,In Transit,UPS
612,12541,1/27/2023 11:00,Delivered,UPS
613,6551,1/27/2023 12:00,Delivered,FedEx
614,15710,1/27/2023 13:00,Delivered,FedEx
615,3027,1/27/2023 14:00,In Transit,DHL
616,19337,1/27/2023 15:00,In Transit,DHL
617,18393,1/27/2023 16:00,Delayed,DHL
618,13316,1/27/2023 17:00,Delivered,DHL
619,11751,1/27/2023 18:00,Delayed,FedEx
620,18695,1/27/2023 19:00,Delivered,FedEx
621,14631,1/27/2023 20:00,Shipped,DHL
622,4075,1/27/2023 21:00,Shipped,USPS
623,13227,1/27/2023 22:00,Delayed,FedEx
624,9304,1/27/2023 23:00,In Transit,USPS
625,15086,1/28/2023 0:00,Delayed,
626,4824,1/28/2023 1:00,Delivered,DHL
627,13608,1/28/2023 2:00,Shipped,FedEx
628,8701,1/28/2023 3:00,Delivered,USPS
629,15009,1/28/2023 4:00,In Transit,DHL
630,1082,1/28/2023 5:00,In Transit,USPS
631,15435,1/28/2023 6:00,In Transit,DHL
632,14714,1/28/2023 7:00,Delayed,USPS
633,2688,1/28/2023 8:00,Delivered,FedEx
634,7049,1/28/2023 9:00,Shipped,FedEx
635,19982,1/28/2023 10:00,In Transit,FedEx
636,9150,1/28/2023 11:00,Delivered,USPS
637,11401,1/28/2023 12:00,In Transit,FedEx
638,12909,1/28/2023 13:00,Delivered,FedEx
639,19163,1/28/2023 14:00,In Transit,DHL
640,6858,1/28/2023 15:00,Shipped,USPS
641,964,1/28/2023 16:00,Delivered,
642,11623,1/28/2023 17:00,Delivered,USPS
643,15784,1/28/2023 18:00,Delayed,USPS
644,8088,1/28/2023 19:00,Shipped,FedEx
645,15461,1/28/2023 20:00,Delayed,FedEx
646,5814,1/28/2023 21:00,Delayed,FedEx
647,1558,1/28/2023 22:00,Delayed,USPS
648,15315,1/28/2023 23:00,Delayed,DHL
649,19973,1/29/2023 0:00,Delayed,USPS
650,8302,1/29/2023 1:00,In Transit,DHL
651,8000,1/29/2023 2:00,Delivered,FedEx
652,10909,1/29/2023 3:00,Delivered,FedEx
653,10464,1/29/2023 4:00,Shipped,UPS
654,11882,1/29/2023 5:00,Delayed,USPS
655,19133,1/29/2023 6:00,In Transit,USPS
656,1808,1/29/2023 7:00,In Transit,UPS
657,15841,1/29/2023 8:00,Delivered,USPS
658,6824,1/29/2023 9:00,In Transit,FedEx
659,19659,1/29/2023 10:00,Delivered,USPS
660,15400,1/29/2023 11:00,Delayed,DHL
661,1500,1/29/2023 12:00,Shipped,USPS
662,15608,1/29/2023 13:00,Shipped,USPS
663,9053,1/29/2023 14:00,Delivered,UPS
664,14877,1/29/2023 15:00,Delayed,UPS
665,2279,1/29/2023 16:00,In Transit,FedEx
666,11369,1/29/2023 17:00,Shipped,UPS
667,18512,1/29/2023 18:00,In Transit,DHL
668,2149,1/29/2023 19:00,Delivered,FedEx
669,4529,1/29/2023 20:00,Delivered,UPS
670,18589,1/29/2023 21:00,Shipped,DHL
671,13655,1/29/2023 22:00,In Transit,USPS
672,13420,1/29/2023 23:00,In Transit,FedEx
673,12010,1/30/2023 0:00,Delayed,FedEx
674,3437,1/30/2023 1:00,Shipped,USPS
675,4266,1/30/2023 2:00,Delivered,USPS
676,18765,1/30/2023 3:00,Shipped,UPS
677,18419,1/30/2023 4:00,Delivered,USPS
678,14351,1/30/2023 5:00,Delivered,UPS
679,6811,1/30/2023 6:00,Delivered,FedEx
680,9153,1/30/2023 7:00,In Transit,DHL
681,4545,1/30/2023 8:00,Delayed,DHL
682,17096,1/30/2023 9:00,Delivered,USPS
683,15410,1/30/2023 10:00,In Transit,FedEx
684,8576,1/30/2023 11:00,Delayed,UPS
685,6379,1/30/2023 12:00,Shipped,DHL
686,6432,1/30/2023 13:00,Delayed,UPS
687,3764,1/30/2023 14:00,Delayed,USPS
688,15931,1/30/2023 15:00,Delivered,FedEx
689,18448,1/30/2023 16:00,Delivered,UPS
690,19635,1/30/2023 17:00,Delivered,USPS
691,4595,1/30/2023 18:00,Shipped,
692,4432,1/30/2023 19:00,In Transit,UPS
693,19198,1/30/2023 20:00,Delayed,USPS
694,481,1/30/2023 21:00,Delayed,UPS
695,12669,1/30/2023 22:00,In Transit,FedEx
696,4973,1/30/2023 23:00,Shipped,DHL
697,548,1/31/2023 0:00,Shipped,FedEx
698,16071,1/31/2023 1:00,Delivered,FedEx
699,10077,1/31/2023 2:00,In Transit,FedEx
700,9782,1/31/2023 3:00,In Transit,DHL
701,12776,1/31/2023 4:00,Delivered,DHL
702,6379,1/31/2023 5:00,Delayed,FedEx
703,8066,1/31/2023 6:00,Shipped,USPS
704,6332,1/31/2023 7:00,Delayed,USPS
705,4794,1/31/2023 8:00,Delayed,
706,3556,1/31/2023 9:00,Shipped,FedEx
707,389,1/31/2023 10:00,In Transit,UPS
708,12301,1/31/2023 11:00,In Transit,FedEx
709,19955,1/31/2023 12:00,Delayed,USPS
710,5115,1/31/2023 13:00,Delayed,UPS
711,7560,1/31/2023 14:00,In Transit,FedEx
712,4610,1/31/2023 15:00,Delayed,UPS
713,16227,1/31/2023 16:00,Delivered,DHL
714,14474,1/31/2023 17:00,Delivered,
715,18274,1/31/2023 18:00,Delivered,USPS
716,803,1/31/2023 19:00,In Transit,UPS
717,9137,1/31/2023 20:00,In Transit,DHL
718,19559,1/31/2023 21:00,Shipped,DHL
719,15320,1/31/2023 22:00,In Transit,FedEx
720,9842,1/31/2023 23:00,Delivered,DHL
721,9107,2/1/2023 0:00,Shipped,DHL
722,8967,2/1/2023 1:00,Delivered,DHL
723,5534,2/1/2023 2:00,Shipped,FedEx
724,3351,2/1/2023 3:00,In Transit,DHL
725,1179,2/1/2023 4:00,In Transit,USPS
726,8050,2/1/2023 5:00,Delayed,FedEx
727,7958,2/1/2023 6:00,Delivered,USPS
728,18829,2/1/2023 7:00,Shipped,UPS
729,5707,2/1/2023 8:00,In Transit,DHL
730,2080,2/1/2023 9:00,Delivered,UPS
731,8879,2/1/2023 10:00,Delayed,UPS
732,17982,2/1/2023 11:00,Shipped,USPS
733,13888,2/1/2023 12:00,In Transit,DHL
734,9638,2/1/2023 13:00,Delayed,UPS
735,17543,2/1/2023 14:00,Delayed,USPS
736,8127,2/1/2023 15:00,Delayed,FedEx
737,15912,2/1/2023 16:00,Shipped,DHL
738,5403,2/1/2023 17:00,In Transit,USPS
739,11552,2/1/2023 18:00,Shipped,DHL
740,6120,2/1/2023 19:00,In Transit,UPS
741,3220,2/1/2023 20:00,Delayed,USPS
742,11479,2/1/2023 21:00,Delayed,DHL
743,18732,2/1/2023 22:00,Delivered,USPS
744,19173,2/1/2023 23:00,Shipped,USPS
745,4832,2/2/2023 0:00,Delivered,FedEx
746,14706,2/2/2023 1:00,Delayed,DHL
747,9850,2/2/2023 2:00,Delivered,FedEx
748,8691,2/2/2023 3:00,Delivered,FedEx
749,16951,2/2/2023 4:00,Delivered,FedEx
750,14400,2/2/2023 5:00,In Transit,DHL
751,11564,2/2/2023 6:00,In Transit,FedEx
752,3003,2/2/2023 7:00,In Transit,DHL
753,19276,2/2/2023 8:00,In Transit,UPS
754,3291,2/2/2023 9:00,Shipped,DHL
755,4099,2/2/2023 10:00,Shipped,DHL
756,8680,2/2/2023 11:00,Shipped,DHL
757,13286,2/2/2023 12:00,Delayed,DHL
758,7808,2/2/2023 13:00,Delayed,UPS
759,17849,2/2/2023 14:00,In Transit,USPS
760,18992,2/2/2023 15:00,In Transit,UPS
761,10680,2/2/2023 16:00,Delivered,UPS
762,19475,2/2/2023 17:00,Shipped,USPS
763,9025,2/2/2023 18:00,Delivered,DHL
764,19639,2/2/2023 19:00,Delivered,FedEx
765,607,2/2/2023 20:00,Delayed,USPS
766,11086,2/2/2023 21:00,Delayed,UPS
767,1313,2/2/2023 22:00,Delayed,USPS
768,17053,2/2/2023 23:00,In Transit,DHL
769,5056,2/3/2023 0:00,In Transit,FedEx
770,16878,2/3/2023 1:00,Delivered,UPS
771,14485,2/3/2023 2:00,In Transit,USPS
772,17280,2/3/2023 3:00,Shipped,DHL
773,19270,2/3/2023 4:00,In Transit,UPS
774,9833,2/3/2023 5:00,Shipped,USPS
775,10899,2/3/2023 6:00,Shipped,DHL
776,12302,2/3/2023 7:00,Delayed,UPS
777,1585,2/3/2023 8:00,Delivered,
778,7099,2/3/2023 9:00,Shipped,DHL
779,19942,2/3/2023 10:00,Delayed,USPS
780,11005,2/3/2023 11:00,In Transit,DHL
781,11395,2/3/2023 12:00,Delivered,DHL
782,2898,2/3/2023 13:00,Delivered,DHL
783,542,2/3/2023 14:00,Delayed,FedEx
784,441,2/3/2023 15:00,Delayed,USPS
785,17408,2/3/2023 16:00,Delayed,FedEx
786,6618,2/3/2023 17:00,Delayed,UPS
787,1172,2/3/2023 18:00,Delivered,DHL
788,12204,2/3/2023 19:00,Delayed,DHL
789,8727,2/3/2023 20:00,Delivered,DHL
790,17586,2/3/2023 21:00,Delivered,USPS
791,625,2/3/2023 22:00,Delivered,UPS
792,19169,2/3/2023 23:00,Delayed,USPS
793,1253,2/4/2023 0:00,In Transit,DHL
794,18391,2/4/2023 1:00,In Transit,DHL
795,5797,2/4/2023 2:00,Delivered,UPS
796,7100,2/4/2023 3:00,Shipped,FedEx
797,15694,2/4/2023 4:00,Shipped,USPS
798,754,2/4/2023 5:00,Delivered,UPS
799,7718,2/4/2023 6:00,In Transit,UPS
800,14951,2/4/2023 7:00,In Transit,UPS
801,11568,2/4/2023 8:00,Delivered,UPS
802,5870,2/4/2023 9:00,Shipped,FedEx
803,16504,2/4/2023 10:00,In Transit,UPS
804,13516,2/4/2023 11:00,Delayed,
805,8120,2/4/2023 12:00,Delayed,DHL
806,13005,2/4/2023 13:00,In Transit,USPS
807,15744,2/4/2023 14:00,Shipped,DHL
808,13648,2/4/2023 15:00,Delivered,FedEx
809,6462,2/4/2023 16:00,Delayed,FedEx
810,4082,2/4/2023 17:00,Delivered,FedEx
811,6345,2/4/2023 18:00,Shipped,DHL
812,17579,2/4/2023 19:00,Delivered,USPS
813,18688,2/4/2023 20:00,In Transit,FedEx
814,13527,2/4/2023 21:00,Shipped,USPS
815,12684,2/4/2023 22:00,Shipped,DHL
816,15108,2/4/2023 23:00,Shipped,FedEx
817,12019,2/5/2023 0:00,Shipped,FedEx
818,3167,2/5/2023 1:00,Shipped,USPS
819,19847,2/5/2023 2:00,Shipped,
820,1867,2/5/2023 3:00,Delivered,DHL
821,81,2/5/2023 4:00,In Transit,
822,13108,2/5/2023 5:00,In Transit,
823,18453,2/5/2023 6:00,Delayed,UPS
824,15153,2/5/2023 7:00,In Transit,USPS
825,10140,2/5/2023 8:00,Shipped,UPS
826,9055,2/5/2023 9:00,Delayed,DHL
827,9013,2/5/2023 10:00,Shipped,FedEx
828,10800,2/5/2023 11:00,In Transit,FedEx
829,12543,2/5/2023 12:00,Delayed,USPS
830,16429,2/5/2023 13:00,In Transit,FedEx
831,2145,2/5/2023 14:00,Delivered,UPS
832,2788,2/5/2023 15:00,Shipped,UPS
833,14260,2/5/2023 16:00,Delivered,USPS
834,17088,2/5/2023 17:00,Delayed,UPS
835,13316,2/5/2023 18:00,Shipped,FedEx
836,207,2/5/2023 19:00,Shipped,FedEx
837,8609,2/5/2023 20:00,In Transit,USPS
838,19843,2/5/2023 21:00,In Transit,DHL
839,2666,2/5/2023 22:00,Shipped,UPS
840,8981,2/5/2023 23:00,Delayed,FedEx
841,5941,2/6/2023 0:00,Delivered,
842,18842,2/6/2023 1:00,In Transit,DHL
843,8347,2/6/2023 2:00,Delivered,DHL
844,2020,2/6/2023 3:00,In Transit,FedEx
845,11823,2/6/2023 4:00,Shipped,DHL
846,19669,2/6/2023 5:00,In Transit,FedEx
847,14046,2/6/2023 6:00,Shipped,UPS
848,15148,2/6/2023 7:00,In Transit,DHL
849,4437,2/6/2023 8:00,In Transit,
850,4112,2/6/2023 9:00,Delivered,UPS
851,2441,2/6/2023 10:00,Shipped,USPS
852,1181,2/6/2023 11:00,Delivered,USPS
853,1940,2/6/2023 12:00,Shipped,USPS
854,19336,2/6/2023 13:00,In Transit,UPS
855,16815,2/6/2023 14:00,Delivered,USPS
856,19686,2/6/2023 15:00,Shipped,USPS
857,9002,2/6/2023 16:00,In Transit,FedEx
858,5692,2/6/2023 17:00,Delivered,UPS
859,12177,2/6/2023 18:00,Delivered,FedEx
860,1226,2/6/2023 19:00,Delayed,USPS
861,18238,2/6/2023 20:00,Shipped,DHL
862,12531,2/6/2023 21:00,In Transit,USPS
863,19543,2/6/2023 22:00,Delayed,UPS
864,13612,2/6/2023 23:00,Shipped,USPS
865,4981,2/7/2023 0:00,In Transit,UPS
866,18920,2/7/2023 1:00,Delayed,USPS
867,2340,2/7/2023 2:00,In Transit,UPS
868,14825,2/7/2023 3:00,In Transit,FedEx
869,17088,2/7/2023 4:00,Delivered,FedEx
870,14322,2/7/2023 5:00,Delivered,DHL
871,15530,2/7/2023 6:00,Delivered,UPS
872,14878,2/7/2023 7:00,Delivered,USPS
873,13287,2/7/2023 8:00,Delivered,FedEx
874,8710,2/7/2023 9:00,Shipped,DHL
875,1048,2/7/2023 10:00,Delivered,UPS
876,11293,2/7/2023 11:00,In Transit,USPS
877,4714,2/7/2023 12:00,Delayed,USPS
878,2285,2/7/2023 13:00,In Transit,UPS
879,2121,2/7/2023 14:00,Delivered,UPS
880,454,2/7/2023 15:00,Shipped,FedEx
881,9806,2/7/2023 16:00,In Transit,FedEx
882,7057,2/7/2023 17:00,Delivered,FedEx
883,19256,2/7/2023 18:00,In Transit,USPS
884,14219,2/7/2023 19:00,Delayed,FedEx
885,12001,2/7/2023 20:00,In Transit,UPS
886,12957,2/7/2023 21:00,Shipped,USPS
887,12788,2/7/2023 22:00,Delayed,FedEx
888,19358,2/7/2023 23:00,Delivered,USPS
889,6572,2/8/2023 0:00,Shipped,UPS
890,8760,2/8/2023 1:00,Delayed,USPS
891,12094,2/8/2023 2:00,Delivered,UPS
892,18540,2/8/2023 3:00,In Transit,USPS
893,2033,2/8/2023 4:00,Delayed,UPS
894,10239,2/8/2023 5:00,Delayed,UPS
895,18634,2/8/2023 6:00,Delayed,DHL
896,18019,2/8/2023 7:00,In Transit,FedEx
897,9809,2/8/2023 8:00,Delayed,FedEx
898,9698,2/8/2023 9:00,Shipped,UPS
899,16741,2/8/2023 10:00,Delayed,DHL
900,17657,2/8/2023 11:00,Shipped,DHL
901,696,2/8/2023 12:00,Delivered,UPS
902,6800,2/8/2023 13:00,Delivered,UPS
903,4421,2/8/2023 14:00,Delivered,USPS
904,117,2/8/2023 15:00,In Transit,USPS
905,3533,2/8/2023 16:00,In Transit,FedEx
906,3910,2/8/2023 17:00,Delivered,DHL
907,11966,2/8/2023 18:00,In Transit,DHL
908,14015,2/8/2023 19:00,Shipped,FedEx
909,8300,2/8/2023 20:00,Delayed,FedEx
910,2637,2/8/2023 21:00,In Transit,UPS
911,13833,2/8/2023 22:00,In Transit,FedEx
912,11122,2/8/2023 23:00,Shipped,UPS
913,14818,2/9/2023 0:00,Shipped,DHL
914,15497,2/9/2023 1:00,In Transit,UPS
915,13762,2/9/2023 2:00,Delivered,UPS
916,3020,2/9/2023 3:00,Delayed,USPS
917,3374,2/9/2023 4:00,Delivered,UPS
918,1751,2/9/2023 5:00,Delayed,DHL
919,9118,2/9/2023 6:00,Shipped,DHL
920,2764,2/9/2023 7:00,Delayed,UPS
921,15875,2/9/2023 8:00,Delayed,DHL
922,10741,2/9/2023 9:00,In Transit,
923,15518,2/9/2023 10:00,In Transit,USPS
924,17585,2/9/2023 11:00,Delivered,USPS
925,11111,2/9/2023 12:00,Delivered,DHL
926,949,2/9/2023 13:00,Delayed,DHL
927,17102,2/9/2023 14:00,Shipped,FedEx
928,10731,2/9/2023 15:00,In Transit,USPS
929,1248,2/9/2023 16:00,Delivered,FedEx
930,15147,2/9/2023 17:00,Shipped,FedEx
931,3148,2/9/2023 18:00,Delivered,USPS
932,16481,2/9/2023 19:00,Shipped,FedEx
933,553,2/9/2023 20:00,Delivered,FedEx
934,7593,2/9/2023 21:00,Delivered,USPS
935,869,2/9/2023 22:00,Shipped,USPS
936,2861,2/9/2023 23:00,Shipped,UPS
937,1842,2/10/2023 0:00,In Transit,UPS
938,1552,2/10/2023 1:00,In Transit,UPS
939,18937,2/10/2023 2:00,Shipped,FedEx
940,10808,2/10/2023 3:00,Shipped,DHL
941,11183,2/10/2023 4:00,In Transit,
942,5437,2/10/2023 5:00,Shipped,FedEx
943,14510,2/10/2023 6:00,Delivered,DHL
944,2460,2/10/2023 7:00,Shipped,DHL
945,16456,2/10/2023 8:00,Delayed,UPS
946,19051,2/10/2023 9:00,Shipped,FedEx
947,4221,2/10/2023 10:00,In Transit,UPS
948,18283,2/10/2023 11:00,Delayed,UPS
949,12369,2/10/2023 12:00,Delayed,FedEx
950,6675,2/10/2023 13:00,Shipped,FedEx
951,8297,2/10/2023 14:00,Shipped,USPS
952,1641,2/10/2023 15:00,Delayed,FedEx
953,19681,2/10/2023 16:00,In Transit,DHL
954,18262,2/10/2023 17:00,In Transit,USPS
955,18977,2/10/2023 18:00,In Transit,FedEx
956,17290,2/10/2023 19:00,Delayed,DHL
957,3369,2/10/2023 20:00,Delivered,UPS
958,16119,2/10/2023 21:00,Delivered,FedEx
959,4223,2/10/2023 22:00,Delayed,DHL
960,1137,2/10/2023 23:00,Delayed,DHL
961,1822,2/11/2023 0:00,Shipped,UPS
962,2511,2/11/2023 1:00,Delayed,UPS
963,18499,2/11/2023 2:00,In Transit,USPS
964,18002,2/11/2023 3:00,Shipped,DHL
965,14038,2/11/2023 4:00,Delivered,USPS
966,9657,2/11/2023 5:00,Delivered,USPS
967,14447,2/11/2023 6:00,Shipped,FedEx
968,9120,2/11/2023 7:00,Delivered,USPS
969,16612,2/11/2023 8:00,In Transit,UPS
970,13381,2/11/2023 9:00,In Transit,FedEx
971,7216,2/11/2023 10:00,Delivered,DHL
972,56,2/11/2023 11:00,In Transit,FedEx
973,1712,2/11/2023 12:00,In Transit,USPS
974,16156,2/11/2023 13:00,Shipped,UPS
975,9350,2/11/2023 14:00,Delivered,UPS
976,14807,2/11/2023 15:00,Delayed,FedEx
977,8129,2/11/2023 16:00,In Transit,DHL
978,3133,2/11/2023 17:00,Shipped,UPS
979,6094,2/11/2023 18:00,Delayed,FedEx
980,4976,2/11/2023 19:00,Shipped,UPS
981,16109,2/11/2023 20:00,In Transit,FedEx
982,9178,2/11/2023 21:00,Delayed,UPS
983,2129,2/11/2023 22:00,Delivered,USPS
984,1190,2/11/2023 23:00,Delayed,USPS
985,17386,2/12/2023 0:00,In Transit,DHL
986,6172,2/12/2023 1:00,In Transit,USPS
987,11487,2/12/2023 2:00,Shipped,FedEx
988,17186,2/12/2023 3:00,Shipped,FedEx
989,837,2/12/2023 4:00,Shipped,DHL
990,8264,2/12/2023 5:00,Shipped,FedEx
991,7111,2/12/2023 6:00,Delayed,USPS
992,974,2/12/2023 7:00,Delayed,USPS
993,15697,2/12/2023 8:00,In Transit,DHL
994,17167,2/12/2023 9:00,Delivered,FedEx
995,8519,2/12/2023 10:00,In Transit,DHL
996,7625,2/12/2023 11:00,Shipped,
997,1525,2/12/2023 12:00,Delivered,USPS
998,6114,2/12/2023 13:00,Shipped,FedEx
999,4447,2/12/2023 14:00,In Transit,DHL
1000,14448,2/12/2023 15:00,In Transit,FedEx
1001,8741,2/12/2023 16:00,Shipped,DHL
1002,9943,2/12/2023 17:00,Shipped,DHL
1003,1700,2/12/2023 18:00,Delivered,USPS
1004,17247,2/12/2023 19:00,Delivered,FedEx
1005,788,2/12/2023 20:00,Shipped,FedEx
1006,9364,2/12/2023 21:00,Delayed,FedEx
1007,2670,2/12/2023 22:00,Delayed,DHL
1008,15390,2/12/2023 23:00,Delayed,DHL
1009,15205,2/13/2023 0:00,In Transit,USPS
1010,10689,2/13/2023 1:00,Delivered,FedEx
1011,4710,2/13/2023 2:00,In Transit,USPS
1012,4843,2/13/2023 3:00,Shipped,FedEx
1013,18928,2/13/2023 4:00,Delayed,FedEx
1014,15265,2/13/2023 5:00,Delivered,DHL
1015,5524,2/13/2023 6:00,Delivered,USPS
1016,1128,2/13/2023 7:00,Shipped,FedEx
1017,10820,2/13/2023 8:00,Shipped,FedEx
1018,226,2/13/2023 9:00,Delivered,DHL
1019,12902,2/13/2023 10:00,In Transit,
1020,8054,2/13/2023 11:00,Shipped,
1021,10006,2/13/2023 12:00,Shipped,DHL
1022,7980,2/13/2023 13:00,Delivered,DHL
1023,10613,2/13/2023 14:00,Delayed,UPS
1024,15941,2/13/2023 15:00,Delayed,FedEx
1025,15260,2/13/2023 16:00,Delayed,FedEx
1026,9230,2/13/2023 17:00,In Transit,DHL
1027,8506,2/13/2023 18:00,Delivered,UPS
1028,7727,2/13/2023 19:00,In Transit,DHL
1029,9045,2/13/2023 20:00,Delivered,UPS
1030,9135,2/13/2023 21:00,Delayed,UPS
1031,11539,2/13/2023 22:00,Shipped,
1032,2792,2/13/2023 23:00,Delayed,USPS
1033,15854,2/14/2023 0:00,Shipped,FedEx
1034,1163,2/14/2023 1:00,Shipped,UPS
1035,5711,2/14/2023 2:00,In Transit,DHL
1036,14437,2/14/2023 3:00,Shipped,UPS
1037,18326,2/14/2023 4:00,Delivered,USPS
1038,1861,2/14/2023 5:00,Delayed,USPS
1039,5281,2/14/2023 6:00,Delivered,FedEx
1040,1995,2/14/2023 7:00,Delayed,DHL
1041,17744,2/14/2023 8:00,Shipped,UPS
1042,6213,2/14/2023 9:00,Shipped,USPS
1043,8412,2/14/2023 10:00,Shipped,FedEx
1044,8275,2/14/2023 11:00,Delivered,USPS
1045,10194,2/14/2023 12:00,Delayed,DHL
1046,13451,2/14/2023 13:00,Delayed,DHL
1047,4741,2/14/2023 14:00,Shipped,DHL
1048,12288,2/14/2023 15:00,Delivered,UPS
1049,14796,2/14/2023 16:00,Shipped,DHL
1050,12629,2/14/2023 17:00,Shipped,FedEx
1051,11205,2/14/2023 18:00,Shipped,DHL
1052,12990,2/14/2023 19:00,Delivered,FedEx
1053,6625,2/14/2023 20:00,Shipped,UPS
1054,19329,2/14/2023 21:00,Delayed,FedEx
1055,11242,2/14/2023 22:00,Delivered,UPS
1056,4229,2/14/2023 23:00,Delivered,FedEx
1057,4031,2/15/2023 0:00,In Transit,DHL
1058,6603,2/15/2023 1:00,Shipped,DHL
1059,1414,2/15/2023 2:00,Delayed,DHL
1060,4097,2/15/2023 3:00,In Transit,DHL
1061,4526,2/15/2023 4:00,In Transit,USPS
1062,10509,2/15/2023 5:00,Delayed,DHL
1063,11411,2/15/2023 6:00,Shipped,UPS
1064,5206,2/15/2023 7:00,Delayed,USPS
1065,11549,2/15/2023 8:00,Delivered,DHL
1066,8286,2/15/2023 9:00,Delayed,USPS
1067,17155,2/15/2023 10:00,Delivered,UPS
1068,15750,2/15/2023 11:00,Delayed,
1069,6410,2/15/2023 12:00,Delivered,UPS
1070,17478,2/15/2023 13:00,Shipped,UPS
1071,14483,2/15/2023 14:00,Delivered,FedEx
1072,15554,2/15/2023 15:00,Delivered,UPS
1073,4467,2/15/2023 16:00,Shipped,UPS
1074,5297,2/15/2023 17:00,Delayed,UPS
1075,6574,2/15/2023 18:00,Delayed,FedEx
1076,5590,2/15/2023 19:00,In Transit,USPS
1077,13991,2/15/2023 20:00,Delivered,FedEx
1078,19364,2/15/2023 21:00,Delayed,DHL
1079,15232,2/15/2023 22:00,Delayed,FedEx
1080,1082,2/15/2023 23:00,In Transit,FedEx
1081,5247,2/16/2023 0:00,Delivered,UPS
1082,5021,2/16/2023 1:00,Delivered,UPS
1083,11273,2/16/2023 2:00,Shipped,UPS
1084,5975,2/16/2023 3:00,Shipped,FedEx
1085,16410,2/16/2023 4:00,In Transit,USPS
1086,7871,2/16/2023 5:00,In Transit,USPS
1087,1180,2/16/2023 6:00,Shipped,UPS
1088,7733,2/16/2023 7:00,Shipped,UPS
1089,10614,2/16/2023 8:00,In Transit,FedEx
1090,10911,2/16/2023 9:00,Delayed,UPS
1091,8848,2/16/2023 10:00,Shipped,USPS
1092,19147,2/16/2023 11:00,Delayed,DHL
1093,15850,2/16/2023 12:00,Shipped,USPS
1094,13729,2/16/2023 13:00,Shipped,USPS
1095,8947,2/16/2023 14:00,Delivered,UPS
1096,17810,2/16/2023 15:00,Delivered,UPS
1097,12683,2/16/2023 16:00,Shipped,DHL
1098,17095,2/16/2023 17:00,Delivered,FedEx
1099,12114,2/16/2023 18:00,Delivered,USPS
1100,11366,2/16/2023 19:00,Delivered,UPS
1101,18687,2/16/2023 20:00,Delayed,DHL
1102,17427,2/16/2023 21:00,Shipped,FedEx
1103,2074,2/16/2023 22:00,In Transit,DHL
1104,17131,2/16/2023 23:00,In Transit,FedEx
1105,6601,2/17/2023 0:00,Delayed,FedEx
1106,13078,2/17/2023 1:00,In Transit,DHL
1107,7970,2/17/2023 2:00,Shipped,UPS
